id,REG_YYMM,CARD_SIDO_NM,STD_CLSS_NM,AMT
1136,202007,울산,전시 및 행사 대행업,282410.0
1137,202007,울산,정기 항공 운송업,0.0
1138,202007,울산,중식 음식점업,1314085.0
1139,202007,울산,차량용 가스 충전업,390207.0
1140,202007,울산,차량용 주유소 운영업,9552571.0
1141,202007,울산,체인화 편의점,1546540.0
1142,202007,울산,택시 운송업,164277.0
1143,202007,울산,피자 햄버거 샌드위치 및 유사 음식점업,892686.0
1144,202007,울산,한식 음식점업,3851452.0
1145,202007,울산,호텔업,886755.0
1146,202007,울산,화장품 및 방향제 소매업,379710.0
1147,202007,울산,휴양콘도 운영업,0.0
1148,202007,인천,건강보조식품 소매업,3364737.0
1149,202007,인천,골프장 운영업,5783720.0
1150,202007,인천,과실 및 채소 소매업,4481277.0
1151,202007,인천,관광 민예품 및 선물용품 소매업,1033305.0
1152,202007,인천,그외 기타 분류안된 오락관련 서비스업,0.0
1153,202007,인천,그외 기타 스포츠시설 운영업,708319.0
1154,202007,인천,그외 기타 종합 소매업,1294466.0
1155,202007,인천,기타 대형 종합 소매업,9022586.0
1156,202007,인천,기타 수상오락 서비스업,2354953.0
1157,202007,인천,기타 외국식 음식점업,3509371.0
1158,202007,인천,기타 주점업,1770553.0
1159,202007,인천,기타음식료품위주종합소매업,2530527.0
1160,202007,인천,내항 여객 운송업,84750.0
1161,202007,인천,마사지업,620495.0
1162,202007,인천,면세점,1125331.0
1163,202007,인천,버스 운송업,0.0
1164,202007,인천,비알콜 음료점업,2065575.0
1165,202007,인천,빵 및 과자류 소매업,2927385.0
1166,202007,인천,서양식 음식점업,2503845.0
1167,202007,인천,수산물 소매업,5622470.0
1168,202007,인천,슈퍼마켓,4489368.0
1169,202007,인천,스포츠 및 레크레이션 용품 임대업,11625084.0
1170,202007,인천,여관업,3489573.0
1171,202007,인천,여행사업,145703.0
1172,202007,인천,욕탕업,1283018.0
1173,202007,인천,육류 소매업,5730555.0
1174,202007,인천,일반유흥 주점업,3082863.0
1175,202007,인천,일식 음식점업,2986755.0
1176,202007,인천,자동차 임대업,489336.0
1177,202007,인천,전시 및 행사 대행업,1541779.0
1178,202007,인천,정기 항공 운송업,5007689.0
1179,202007,인천,중식 음식점업,2613698.0
1180,202007,인천,차량용 가스 충전업,2592157.0
1181,202007,인천,차량용 주유소 운영업,12759201.0
1182,202007,인천,체인화 편의점,2251161.0
1183,202007,인천,택시 운송업,531432.0
1184,202007,인천,피자 햄버거 샌드위치 및 유사 음식점업,1381925.0
1185,202007,인천,한식 음식점업,4052431.0
1186,202007,인천,호텔업,2087514.0
1187,202007,인천,화장품 및 방향제 소매업,2705189.0
1188,202007,인천,휴양콘도 운영업,0.0
1189,202007,전남,건강보조식품 소매업,11180315.0
1190,202007,전남,골프장 운영업,14426113.0
1191,202007,전남,과실 및 채소 소매업,12874417.0
1192,202007,전남,관광 민예품 및 선물용품 소매업,2067503.0
1193,202007,전남,그외 기타 분류안된 오락관련 서비스업,0.0
1194,202007,전남,그외 기타 스포츠시설 운영업,1194260.0
1195,202007,전남,그외 기타 종합 소매업,10179614.0
1196,202007,전남,기타 대형 종합 소매업,8255476.0
1197,202007,전남,기타 수상오락 서비스업,0.0
1198,202007,전남,기타 외국식 음식점업,3136195.0
1199,202007,전남,기타 주점업,2610232.0
1200,202007,전남,기타음식료품위주종합소매업,14285722.0
1201,202007,전남,내항 여객 운송업,181723.0
1202,202007,전남,마사지업,4461996.0
1203,202007,전남,면세점,0.0
1204,202007,전남,버스 운송업,0.0
1205,202007,전남,비알콜 음료점업,2126562.0
1206,202007,전남,빵 및 과자류 소매업,4745356.0
1207,202007,전남,서양식 음식점업,5114483.0
1208,202007,전남,수산물 소매업,12651139.0
1209,202007,전남,슈퍼마켓,15130959.0
1210,202007,전남,스포츠 및 레크레이션 용품 임대업,2927488.0
1211,202007,전남,여관업,6181445.0
1212,202007,전남,여행사업,125321.0
1213,202007,전남,욕탕업,4034254.0
1214,202007,전남,육류 소매업,10295741.0
1215,202007,전남,일반유흥 주점업,20186406.0
1216,202007,전남,일식 음식점업,6494300.0
1217,202007,전남,자동차 임대업,2245162.0
1218,202007,전남,전시 및 행사 대행업,3175656.0
1219,202007,전남,정기 항공 운송업,0.0
1220,202007,전남,중식 음식점업,4736670.0
1221,202007,전남,차량용 가스 충전업,5721643.0
1222,202007,전남,차량용 주유소 운영업,18492856.0
1223,202007,전남,체인화 편의점,5655905.0
1224,202007,전남,택시 운송업,0.0
1225,202007,전남,피자 햄버거 샌드위치 및 유사 음식점업,2554300.0
1226,202007,전남,한식 음식점업,7610360.0
1227,202007,전남,호텔업,1500120.0
1228,202007,전남,화장품 및 방향제 소매업,1377363.0
1229,202007,전남,휴양콘도 운영업,9933681.0
1230,202007,전북,건강보조식품 소매업,5178808.0
1231,202007,전북,골프장 운영업,14589636.0
1232,202007,전북,과실 및 채소 소매업,6352782.0
1233,202007,전북,관광 민예품 및 선물용품 소매업,875213.0
1234,202007,전북,그외 기타 분류안된 오락관련 서비스업,0.0
1235,202007,전북,그외 기타 스포츠시설 운영업,602379.0
1236,202007,전북,그외 기타 종합 소매업,3264872.0
1237,202007,전북,기타 대형 종합 소매업,4813581.0
1238,202007,전북,기타 수상오락 서비스업,84268.0
1239,202007,전북,기타 외국식 음식점업,1729796.0
1240,202007,전북,기타 주점업,916338.0
1241,202007,전북,기타음식료품위주종합소매업,5867012.0
1242,202007,전북,내항 여객 운송업,164798.0
1243,202007,전북,마사지업,1782797.0
1244,202007,전북,면세점,0.0
1245,202007,전북,버스 운송업,0.0
1246,202007,전북,비알콜 음료점업,2077404.0
1247,202007,전북,빵 및 과자류 소매업,1934279.0
1248,202007,전북,서양식 음식점업,3336696.0
1249,202007,전북,수산물 소매업,3908366.0
1250,202007,전북,슈퍼마켓,6216579.0
1251,202007,전북,스포츠 및 레크레이션 용품 임대업,8862932.0
1252,202007,전북,여관업,4504503.0
1253,202007,전북,여행사업,0.0
1254,202007,전북,욕탕업,1281052.0
1255,202007,전북,육류 소매업,8954413.0
1256,202007,전북,일반유흥 주점업,3869541.0
1257,202007,전북,일식 음식점업,3717954.0
1258,202007,전북,자동차 임대업,0.0
1259,202007,전북,전시 및 행사 대행업,682405.0
1260,202007,전북,정기 항공 운송업,2101874.0
1261,202007,전북,중식 음식점업,4392104.0
1262,202007,전북,차량용 가스 충전업,4435992.0
1263,202007,전북,차량용 주유소 운영업,19479051.0
1264,202007,전북,체인화 편의점,2914407.0
1265,202007,전북,택시 운송업,1478376.0
1266,202007,전북,피자 햄버거 샌드위치 및 유사 음식점업,2001861.0
1267,202007,전북,한식 음식점업,5834514.0
1268,202007,전북,호텔업,186031.0
1269,202007,전북,화장품 및 방향제 소매업,2229070.0
1270,202007,전북,휴양콘도 운영업,6610124.0
1271,202007,제주,건강보조식품 소매업,572643.0
1272,202007,제주,골프장 운영업,255172.0
1273,202007,제주,과실 및 채소 소매업,565317.0
1274,202007,제주,관광 민예품 및 선물용품 소매업,294644.0
1275,202007,제주,그외 기타 분류안된 오락관련 서비스업,196810.0
1276,202007,제주,그외 기타 스포츠시설 운영업,0.0
1277,202007,제주,그외 기타 종합 소매업,375506.0
1278,202007,제주,기타 대형 종합 소매업,634175.0
1279,202007,제주,기타 수상오락 서비스업,186239.0
1280,202007,제주,기타 외국식 음식점업,772700.0
1281,202007,제주,기타 주점업,1362388.0
1282,202007,제주,기타음식료품위주종합소매업,909434.0
1283,202007,제주,내항 여객 운송업,35037.0
1284,202007,제주,마사지업,0.0
1285,202007,제주,면세점,1099887.0
1286,202007,제주,버스 운송업,0.0
1287,202007,제주,비알콜 음료점업,151334.0
1288,202007,제주,빵 및 과자류 소매업,425271.0
1289,202007,제주,서양식 음식점업,802442.0
1290,202007,제주,수산물 소매업,615632.0
1291,202007,제주,슈퍼마켓,254059.0
1292,202007,제주,스포츠 및 레크레이션 용품 임대업,866855.0
1293,202007,제주,여관업,1203686.0
1294,202007,제주,여행사업,197287.0
1295,202007,제주,욕탕업,898345.0
1296,202007,제주,육류 소매업,570225.0
1297,202007,제주,일반유흥 주점업,1291340.0
1298,202007,제주,일식 음식점업,200239.0
1299,202007,제주,자동차 임대업,767861.0
1300,202007,제주,전시 및 행사 대행업,214644.0
1301,202007,제주,정기 항공 운송업,0.0
1302,202007,제주,중식 음식점업,299979.0
1303,202007,제주,차량용 가스 충전업,590506.0
1304,202007,제주,차량용 주유소 운영업,657131.0
1305,202007,제주,체인화 편의점,76151.0
1306,202007,제주,택시 운송업,303511.0
1307,202007,제주,피자 햄버거 샌드위치 및 유사 음식점업,395173.0
1308,202007,제주,한식 음식점업,135867.0
1309,202007,제주,호텔업,2788749.0
1310,202007,제주,화장품 및 방향제 소매업,1038630.0
1311,202007,제주,휴양콘도 운영업,925848.0
1312,202007,충남,건강보조식품 소매업,4380209.0
1313,202007,충남,골프장 운영업,6774008.0
1314,202007,충남,과실 및 채소 소매업,6797148.0
1315,202007,충남,관광 민예품 및 선물용품 소매업,931566.0
1316,202007,충남,그외 기타 분류안된 오락관련 서비스업,584140.0
1317,202007,충남,그외 기타 스포츠시설 운영업,297822.0
1318,202007,충남,그외 기타 종합 소매업,5591984.0
1319,202007,충남,기타 대형 종합 소매업,8644210.0
1320,202007,충남,기타 수상오락 서비스업,2019942.0
1321,202007,충남,기타 외국식 음식점업,4270274.0
1322,202007,충남,기타 주점업,538010.0
1323,202007,충남,기타음식료품위주종합소매업,7421614.0
1324,202007,충남,내항 여객 운송업,0.0
1325,202007,충남,마사지업,1399578.0
1326,202007,충남,면세점,0.0
1327,202007,충남,버스 운송업,61092.0
1328,202007,충남,비알콜 음료점업,1678377.0
1329,202007,충남,빵 및 과자류 소매업,3417409.0
1330,202007,충남,서양식 음식점업,2731098.0
1331,202007,충남,수산물 소매업,12459079.0
1332,202007,충남,슈퍼마켓,6385480.0
1333,202007,충남,스포츠 및 레크레이션 용품 임대업,3724513.0
1334,202007,충남,여관업,4642157.0
1335,202007,충남,여행사업,431924.0
1336,202007,충남,욕탕업,1139848.0
1337,202007,충남,육류 소매업,9130781.0
1338,202007,충남,일반유흥 주점업,3363210.0
1339,202007,충남,일식 음식점업,7211863.0
1340,202007,충남,자동차 임대업,422994.0
1341,202007,충남,전시 및 행사 대행업,1299664.0
1342,202007,충남,정기 항공 운송업,0.0
1343,202007,충남,중식 음식점업,3280757.0
1344,202007,충남,차량용 가스 충전업,12795487.0
1345,202007,충남,차량용 주유소 운영업,15696692.0
1346,202007,충남,체인화 편의점,3242101.0
1347,202007,충남,택시 운송업,0.0
1348,202007,충남,피자 햄버거 샌드위치 및 유사 음식점업,1732640.0
1349,202007,충남,한식 음식점업,7900151.0
1350,202007,충남,호텔업,1006384.0
1351,202007,충남,화장품 및 방향제 소매업,5721385.0
1352,202007,충남,휴양콘도 운영업,1964659.0
1353,202007,충북,건강보조식품 소매업,2419406.0
1354,202007,충북,골프장 운영업,20159790.0
1355,202007,충북,과실 및 채소 소매업,3698408.0
1356,202007,충북,관광 민예품 및 선물용품 소매업,2130658.0
1357,202007,충북,그외 기타 분류안된 오락관련 서비스업,0.0
1358,202007,충북,그외 기타 스포츠시설 운영업,62576.0
1359,202007,충북,그외 기타 종합 소매업,28919689.0
1360,202007,충북,기타 대형 종합 소매업,3450420.0
1361,202007,충북,기타 수상오락 서비스업,170031.0
1362,202007,충북,기타 외국식 음식점업,3841537.0
1363,202007,충북,기타 주점업,239859.0
1364,202007,충북,기타음식료품위주종합소매업,4581822.0
1365,202007,충북,내항 여객 운송업,0.0
1366,202007,충북,마사지업,810942.0
1367,202007,충북,면세점,0.0
1368,202007,충북,버스 운송업,0.0
1369,202007,충북,비알콜 음료점업,1323042.0
1370,202007,충북,빵 및 과자류 소매업,2613080.0
1371,202007,충북,서양식 음식점업,2248319.0
1372,202007,충북,수산물 소매업,3788086.0
1373,202007,충북,슈퍼마켓,9103998.0
1374,202007,충북,스포츠 및 레크레이션 용품 임대업,5262896.0
1375,202007,충북,여관업,2877976.0
1376,202007,충북,여행사업,0.0
1377,202007,충북,욕탕업,1315041.0
1378,202007,충북,육류 소매업,7722008.0
1379,202007,충북,일반유흥 주점업,1249783.0
1380,202007,충북,일식 음식점업,3575779.0
1381,202007,충북,자동차 임대업,0.0
1382,202007,충북,전시 및 행사 대행업,3221028.0
1383,202007,충북,정기 항공 운송업,0.0
1384,202007,충북,중식 음식점업,3014050.0
1385,202007,충북,차량용 가스 충전업,2970772.0
1386,202007,충북,차량용 주유소 운영업,19048924.0
1387,202007,충북,체인화 편의점,2383584.0
1388,202007,충북,택시 운송업,263804.0
1389,202007,충북,피자 햄버거 샌드위치 및 유사 음식점업,1102429.0
1390,202007,충북,한식 음식점업,2981872.0
1391,202007,충북,호텔업,506130.0
1392,202007,충북,화장품 및 방향제 소매업,765885.0
1393,202007,충북,휴양콘도 운영업,1808145.0
